Año,Región,Canal,Tipo,Métrica,A,B,C,D,E,AVG,AVG_otros,diferencia,diferencia_porcentaje
2010,North America,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,North America,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),23651.0,23651.0,23651.0,23651.0,23651.0,23651.0,23651.0,0.0,0.0
2010,North America,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0
2010,North America,2 - Internet,c - Volumen,2 - c - Online Orders (000s),353.0,353.0,353.0,353.0,353.0,353.0,353.0,0.0,0.0
2010,North America,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),353.0,353.0,353.0,353.0,353.0,353.0,353.0,0.0,0.0
2010,North America,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,North America,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,North America,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2010,North America,2 - Internet,f - Marketing,2 - f - Free Shipping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,North America,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0
2010,North America,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2010,North America,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,North America,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0
2010,North America,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,0.0,0.0
2010,North America,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0
2010,North America,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,North America,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,North America,3 - Privada,d - Cuota,3 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,North America,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),81600.0,81600.0,81600.0,81600.0,81600.0,81600.0,81600.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),53.0,53.0,53.0,53.0,53.0,53.0,53.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Europe-Africa,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Europe-Africa,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2010,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Europe-Africa,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,21600.0,0.0,0.0
2010,Europe-Africa,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.0,0.0
2010,Europe-Africa,2 - Internet,c - Volumen,2 - c - Online Orders (000s),300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0
2010,Europe-Africa,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0
2010,Europe-Africa,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Europe-Africa,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Europe-Africa,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2010,Europe-Africa,2 - Internet,f - Marketing,2 - f - Free Shipping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Europe-Africa,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,0.0,0.0
2010,Europe-Africa,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2010,Europe-Africa,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Europe-Africa,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,0.0,0.0
2010,Europe-Africa,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,0.0,0.0
2010,Europe-Africa,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0
2010,Europe-Africa,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Europe-Africa,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Europe-Africa,3 - Privada,d - Cuota,3 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Europe-Africa,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),54825.0,54825.0,54825.0,54825.0,54825.0,54825.0,54825.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),43.0,43.0,43.0,43.0,43.0,43.0,43.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,700.0,700.0,700.0,700.0,700.0,700.0,700.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2010,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Asia-Pacifc,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),15075.0,15075.0,15075.0,15075.0,15075.0,15075.0,15075.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,c - Volumen,2 - c - Online Orders (000s),225.0,225.0,225.0,225.0,225.0,225.0,225.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),225.0,225.0,225.0,225.0,225.0,225.0,225.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Asia-Pacifc,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,f - Marketing,2 - f - Free Shipping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2010,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0
2010,Asia-Pacifc,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,6400.0,0.0,0.0
2010,Asia-Pacifc,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0
2010,Asia-Pacifc,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Asia-Pacifc,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Asia-Pacifc,3 - Privada,d - Cuota,3 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Asia-Pacifc,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2010,Latin America,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),61200.0,61200.0,61200.0,61200.0,61200.0,61200.0,61200.0,0.0,0.0
2010,Latin America,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2010,Latin America,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0
2010,Latin America,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),53.0,53.0,53.0,53.0,53.0,53.0,53.0,0.0,0.0
2010,Latin America,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Latin America,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0
2010,Latin America,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,0.0,0.0
2010,Latin America,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Latin America,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Latin America,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2010,Latin America,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2010,Latin America,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,700.0,700.0,700.0,700.0,700.0,700.0,700.0,0.0,0.0
2010,Latin America,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,0.0,0.0
2010,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0.0,0.0
2010,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2010,Latin America,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Latin America,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,0.0,0.0
2010,Latin America,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.0,0.0
2010,Latin America,2 - Internet,c - Volumen,2 - c - Online Orders (000s),225.0,225.0,225.0,225.0,225.0,225.0,225.0,0.0,0.0
2010,Latin America,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),225.0,225.0,225.0,225.0,225.0,225.0,225.0,0.0,0.0
2010,Latin America,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Latin America,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Latin America,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2010,Latin America,2 - Internet,f - Marketing,2 - f - Free Shipping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Latin America,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0.0,0.0
2010,Latin America,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2010,Latin America,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2010,Latin America,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0
2010,Latin America,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,0.0,0.0
2010,Latin America,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0
2010,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
2010,Latin America,3 - Privada,d - Cuota,3 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
2010,Latin America,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2011,North America,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),108625.0,80080.0,93807.0,124503.0,119808.0,105364.6,100580.0,23923.0,0.2378504672897196
2011,North America,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,4.0,0.0,6.0,5.0,4.0,3.5,2.5,0.7142857142857143
2011,North America,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),55.0,55.0,63.0,47.0,48.0,53.6,55.25,-8.25,-0.1493212669683258
2011,North America,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),60.0,59.0,63.0,53.0,53.0,57.6,58.75,-5.75,-0.0978723404255319
2011,North America,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),4.0,22.0,22.0,39.0,-87.0,0.0,-9.75,48.75,-5.0
2011,North America,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1971.0,1434.0,1467.0,2610.0,2583.0,2013.0,1863.75,746.25,0.4004024144869215
2011,North America,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1975.0,1456.0,1489.0,2649.0,2496.0,2013.0,1854.0,795.0,0.4288025889967637
2011,North America,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.1962,0.1447,0.1479,0.2632,0.248,0.2,0.1842,0.0789999999999999,0.4288816503800216
2011,North America,1 - Mayorista,e - Calidad,1 - e - Model Availability,151.4,150.4,200.0,200.0,248.8,190.12,187.65,12.349999999999994,0.0658140154543032
2011,North America,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),5.0,5.5,5.7,5.2,5.9,5.459999999999999,5.525,-0.3250000000000002,-0.0588235294117647
2011,North America,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
2011,North America,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2011,North America,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),7000.0,4000.0,4500.0,6000.0,6000.0,5500.0,5375.0,625.0,0.1162790697674418
2011,North America,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),18000.0,10500.0,12000.0,15000.0,11000.0,13300.0,12875.0,2125.0,0.1650485436893204
2011,North America,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,North America,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),40290.0,24831.0,27104.0,38505.0,31228.0,32391.6,30863.25,7641.75,0.2476003013292508
2011,North America,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),85.0,89.0,88.0,85.0,74.0,84.2,84.0,1.0,0.0119047619047619
2011,North America,2 - Internet,c - Volumen,2 - c - Online Orders (000s),474.0,279.0,308.0,453.0,422.0,387.2,370.75,82.25,0.2218476062036412
2011,North America,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),474.0,279.0,308.0,453.0,422.0,387.2,370.75,82.25,0.2218476062036412
2011,North America,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2448,0.1441,0.1591,0.234,0.218,0.2,0.1915,0.0425,0.2219321148825065
2011,North America,2 - Internet,e - Calidad,2 - e - Model Availability,151.4,150.4,200.0,200.0,248.8,190.12,187.65,12.349999999999994,0.0658140154543032
2011,North America,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),5.0,5.5,5.7,5.2,5.9,5.459999999999999,5.525,-0.3250000000000002,-0.0588235294117647
2011,North America,2 - Internet,f - Marketing,2 - f - Free Shipping,1.0,1.0,0.0,1.0,0.0,0.6,0.5,0.5,1.0
2011,North America,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),18000.0,10500.0,12000.0,15000.0,11000.0,13300.0,12875.0,2125.0,0.1650485436893204
2011,North America,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,North America,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),10000.0,5500.0,8000.0,7500.0,5000.0,7200.0,7125.0,375.0,0.0526315789473684
2011,North America,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),0.0,0.0,49.0,0.0,0.0,9.8,12.25,-12.25,-1.0
2011,North America,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),0.0,0.0,869.0,0.0,0.0,173.8,217.25,-217.25,-1.0
2011,North America,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,3 - Privada,d - Cuota,3 - d - Market Share (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),0.0,0.0,3.5,0.0,0.0,0.7,0.875,-0.875,-1.0
2011,Europe-Africa,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),108735.0,96387.0,91980.0,89717.01999999999,94328.0,96229.404,97857.5,-8140.48000000001,-0.0831870832588203
2011,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,4.0,0.0,4.0,5.0,3.6,3.5,0.5,0.1428571428571428
2011,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),55.0,57.0,63.0,54.94,52.0,56.388,56.75,-1.8100000000000025,-0.0318942731277533
2011,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),60.0,61.0,63.0,58.94,57.0,59.988,60.25,-1.3100000000000025,-0.0217427385892116
2011,Europe-Africa,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),-296.0,285.0,-121.0,275.0,-143.0,0.0,-68.75,343.75,-5.0
