Año,Región,Canal,Tipo,Métrica,A,B,C,D,E,AVG,AVG_otros,diferencia,diferencia_porcentaje
2011,North America,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),40290.0,24831.0,27104.0,38505.0,31228.0,32391.6,30863.25,7641.75,0.24760030132925082
2011,North America,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),85.0,89.0,88.0,85.0,74.0,84.2,84.0,1.0,0.011904761904761904
2011,North America,2 - Internet,c - Volumen,2 - c - Online Orders (000s),474.0,279.0,308.0,453.0,422.0,387.2,370.75,82.25,0.22184760620364127
2011,North America,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),474.0,279.0,308.0,453.0,422.0,387.2,370.75,82.25,0.22184760620364127
2011,North America,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2448,0.1441,0.1591,0.234,0.218,0.2,0.1915,0.04250000000000001,0.22193211488250658
2011,North America,2 - Internet,e - Calidad,2 - e - Model Availability,151.4,150.4,200.0,200.0,248.8,190.11999999999998,187.65,12.349999999999994,0.0658140154543032
2011,North America,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),5.0,5.5,5.7,5.2,5.9,5.459999999999999,5.525,-0.3250000000000002,-0.05882352941176473
2011,North America,2 - Internet,f - Marketing,2 - f - Free Shipping,1.0,1.0,0.0,1.0,0.0,0.6,0.5,0.5,1.0
2011,North America,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),18000.0,10500.0,12000.0,15000.0,11000.0,13300.0,12875.0,2125.0,0.1650485436893204
2011,North America,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,North America,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),10000.0,5500.0,8000.0,7500.0,5000.0,7200.0,7125.0,375.0,0.05263157894736842
2011,North America,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),0.0,0.0,49.0,0.0,0.0,9.8,12.25,-12.25,-1.0
2011,North America,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),0.0,0.0,869.0,0.0,0.0,173.8,217.25,-217.25,-1.0
2011,North America,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,3 - Privada,d - Cuota,3 - d - Market Share (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,North America,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),0.0,0.0,3.5,0.0,0.0,0.7,0.875,-0.875,-1.0
2011,Europe-Africa,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),108735.0,96387.0,91980.0,89717.01999999999,94328.0,96229.40400000001,97857.5,-8140.4800000000105,-0.08318708325882034
2011,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,4.0,0.0,4.0,5.0,3.6,3.5,0.5,0.14285714285714285
2011,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),55.0,57.0,63.0,54.94,52.0,56.388,56.75,-1.8100000000000023,-0.03189427312775334
2011,Europe-Africa,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),60.0,61.0,63.0,58.94,57.0,59.988,60.25,-1.3100000000000023,-0.021742738589211656
2011,Europe-Africa,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),-296.0,285.0,-121.0,275.0,-143.0,0.0,-68.75,343.75,-5.0
2011,Europe-Africa,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),2273.0,1406.0,1581.0,1358.0,1957.0,1715.0,1804.25,-446.25,-0.24733268671193018
2011,Europe-Africa,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1977.0,1691.0,1460.0,1633.0,1814.0,1715.0,1735.5,-102.5,-0.059060789397868046
2011,Europe-Africa,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.2306,0.1972,0.1703,0.1904,0.2115,0.2,0.2024,-0.011999999999999983,-0.05928853754940703
2011,Europe-Africa,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,150.3,200.0,151.4,200.0,180.33999999999997,187.575,-36.17499999999998,-0.19285619085699046
2011,Europe-Africa,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.2,5.0,5.6,4.7,5.5,5.0,5.074999999999999,-0.3749999999999991,-0.07389162561576339
2011,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),2.0,2.0,2.0,3.0,3.0,2.4,2.25,0.75,0.3333333333333333
2011,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2011,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),7000.0,4000.0,4500.0,4000.0,6000.0,5100.0,5375.0,-1375.0,-0.2558139534883721
2011,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),18000.0,9500.0,11000.0,10000.0,10000.0,11700.0,12125.0,-2125.0,-0.17525773195876287
2011,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,Europe-Africa,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),43180.0,26077.0,27104.0,16369.199999999999,26892.5,27924.54,30813.375,-14444.175000000001,-0.4687631588555295
2011,Europe-Africa,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),85.0,89.0,88.0,90.94,77.5,86.088,84.875,6.064999999999998,0.07145802650957288
2011,Europe-Africa,2 - Internet,c - Volumen,2 - c - Online Orders (000s),508.0,293.0,308.0,180.0,347.0,327.2,364.0,-184.0,-0.5054945054945055
2011,Europe-Africa,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),508.0,293.0,308.0,180.0,347.0,327.2,364.0,-184.0,-0.5054945054945055
2011,Europe-Africa,2 - Internet,d - Cuota,2 - d - Market Share (%),0.3105,0.1791,0.1883,0.11,0.2121,0.2,0.22250000000000003,-0.11250000000000003,-0.5056179775280899
2011,Europe-Africa,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,150.3,200.0,151.4,200.0,180.33999999999997,187.575,-36.17499999999998,-0.19285619085699046
2011,Europe-Africa,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.2,5.0,5.6,4.7,5.5,5.0,5.074999999999999,-0.3749999999999991,-0.07389162561576339
2011,Europe-Africa,2 - Internet,f - Marketing,2 - f - Free Shipping,1.0,1.0,0.0,0.0,0.0,0.4,0.5,-0.5,-1.0
2011,Europe-Africa,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),18000.0,9500.0,11000.0,10000.0,10000.0,11700.0,12125.0,-2125.0,-0.17525773195876287
2011,Europe-Africa,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,Europe-Africa,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,Europe-Africa,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),8000.0,5000.0,6000.0,4000.0,4500.0,5500.0,5875.0,-1875.0,-0.3191489361702128
2011,Europe-Africa,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),10175.0,0.0,40915.0,0.0,0.0,10218.0,12772.5,-12772.5,-1.0
2011,Europe-Africa,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),37.0,0.0,49.0,0.0,0.0,17.2,21.5,-21.5,-1.0
2011,Europe-Africa,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),275.0,0.0,956.0,0.0,0.0,246.2,307.75,-307.75,-1.0
2011,Europe-Africa,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),275.0,0.0,835.0,0.0,0.0,222.0,277.5,-277.5,-1.0
2011,Europe-Africa,3 - Privada,d - Cuota,3 - d - Market Share (%),0.248,0.0,0.752,0.0,0.0,0.2,0.25,-0.25,-1.0
2011,Europe-Africa,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),3.2,0.0,3.3,0.0,0.0,1.3,1.625,-1.625,-1.0
2011,Asia-Pacifc,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),78516.0,52884.0,64134.0,75216.0,68808.0,67911.6,66085.5,9130.5,0.13816192659509272
2011,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,5.0,0.0,5.0,5.0,4.0,3.75,1.25,0.3333333333333333
2011,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),54.0,52.0,63.0,48.0,47.0,52.8,54.0,-6.0,-0.1111111111111111
2011,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),59.0,57.0,63.0,53.0,52.0,56.8,57.75,-4.75,-0.08225108225108226
2011,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),-103.0,77.0,77.0,119.0,-171.0,-0.2,-30.0,149.0,-4.966666666666667
2011,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1557.0,940.0,941.0,1448.0,1635.0,1304.2,1268.25,179.75,0.14173073132268874
2011,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1454.0,1017.0,1018.0,1567.0,1464.0,1304.0,1238.25,328.75,0.2654956591964466
2011,Asia-Pacifc,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.223,0.156,0.1561,0.2403,0.2245,0.19998000000000002,0.1899,0.0504,0.2654028436018957
2011,Asia-Pacifc,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,150.4,200.0,151.1,200.0,180.3,187.6,-36.5,-0.1945628997867804
2011,Asia-Pacifc,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.2,5.0,5.6,4.7,5.6,5.0200000000000005,5.1,-0.39999999999999947,-0.07843137254901951
2011,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),2.0,2.0,3.0,2.0,2.0,2.2,2.25,-0.25,-0.1111111111111111
2011,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,700.0,700.0,700.0,700.0,700.0,700.0,700.0,0.0,0.0
2011,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),6000.0,1500.0,4000.0,4000.0,3750.0,3850.0,3812.5,187.5,0.04918032786885246
2011,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),16000.0,3000.0,9000.0,12000.0,9000.0,9800.0,9250.0,2750.0,0.2972972972972973
2011,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,Asia-Pacifc,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),28224.0,14507.0,17072.0,22695.0,19710.0,20441.6,19878.25,2816.75,0.14170009935482247
2011,Asia-Pacifc,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),84.0,89.0,88.0,85.0,73.0,83.8,83.5,1.5,0.017964071856287425
2011,Asia-Pacifc,2 - Internet,c - Volumen,2 - c - Online Orders (000s),336.0,163.0,194.0,267.0,270.0,246.0,240.75,26.25,0.10903426791277258
2011,Asia-Pacifc,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),336.0,163.0,194.0,267.0,270.0,246.0,240.75,26.25,0.10903426791277258
2011,Asia-Pacifc,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2732,0.1325,0.1577,0.2171,0.2195,0.2,0.195725,0.021374999999999977,0.10920934985311011
2011,Asia-Pacifc,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,150.4,200.0,151.1,200.0,180.3,187.6,-36.5,-0.1945628997867804
2011,Asia-Pacifc,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.2,5.0,5.6,4.7,5.6,5.0200000000000005,5.1,-0.39999999999999947,-0.07843137254901951
2011,Asia-Pacifc,2 - Internet,f - Marketing,2 - f - Free Shipping,1.0,1.0,0.0,1.0,0.0,0.6,0.5,0.5,1.0
2011,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),16000.0,3000.0,9000.0,12000.0,9000.0,9800.0,9250.0,2750.0,0.2972972972972973
2011,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),6000.0,3000.0,4500.0,6000.0,4000.0,4700.0,4375.0,1625.0,0.37142857142857144
2011,Asia-Pacifc,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),0.0,0.0,0.0,10176.0,11904.0,4416.0,2976.0,7200.0,2.4193548387096775
2011,Asia-Pacifc,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),0.0,0.0,49.0,32.0,31.0,22.4,20.0,12.0,0.6
2011,Asia-Pacifc,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),0.0,0.0,478.0,318.0,384.0,236.0,215.5,102.5,0.4756380510440835
2011,Asia-Pacifc,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),0.0,0.0,0.0,318.0,384.0,140.4,96.0,222.0,2.3125
2011,Asia-Pacifc,3 - Privada,d - Cuota,3 - d - Market Share (%),0.0,0.0,0.0,0.281,0.34,0.1242,0.085,0.196,2.3058823529411763
2011,Asia-Pacifc,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),0.0,0.0,3.3,3.2,3.1,1.92,1.6,1.6,1.0
2011,Latin America,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),70038.0,75284.0,45440.0,105404.34,80548.0,75342.86799999999,67827.5,37576.84,0.5540059710294497
2011,Latin America,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,3.0,0.0,5.0,5.0,3.6,3.25,1.75,0.5384615384615384
2011,Latin America,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),54.0,58.0,64.0,55.74,52.0,56.748000000000005,57.0,-1.259999999999998,-0.0221052631578947
2011,Latin America,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),59.0,61.0,64.0,60.74,57.0,60.348,60.25,0.490000000000002,0.008132780082987585
2011,Latin America,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),-423.0,432.0,-303.0,491.0,-197.0,0.0,-122.75,613.75,-5.0
2011,Latin America,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1720.0,866.0,1013.0,1400.0,1746.0,1349.0,1336.25,63.75,0.047708138447146865
2011,Latin America,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1297.0,1298.0,710.0,1891.0,1549.0,1349.0,1213.5,677.5,0.5583024309847548
2011,Latin America,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.1923,0.1924,0.1053,0.2804,0.2297,0.20002,0.179925,0.10047499999999998,0.558427122412116
2011,Latin America,1 - Mayorista,e - Calidad,1 - e - Model Availability,158.0,151.1,200.0,200.0,243.9,190.6,188.25,11.75,0.06241699867197875
2011,Latin America,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.9,5.5,5.7,5.2,5.9,5.44,5.5,-0.2999999999999998,-0.054545454545454515
2011,Latin America,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),2.0,3.0,3.0,3.0,3.0,2.8,2.75,0.25,0.09090909090909091
2011,Latin America,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,700.0,700.0,700.0,700.0,700.0,700.0,700.0,0.0,0.0
2011,Latin America,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),6000.0,1500.0,2750.0,3250.0,3750.0,3450.0,3500.0,-250.0,-0.07142857142857142
2011,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),16000.0,5000.0,7500.0,10000.0,8500.0,9400.0,9250.0,750.0,0.08108108108108109
2011,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,Latin America,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,Latin America,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),22176.0,10680.0,19624.0,28100.219999999998,26737.5,21463.544,19804.375,8295.844999999998,0.41888951304951544
2011,Latin America,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),84.0,89.0,88.0,92.74,77.5,86.248,84.625,8.114999999999995,0.09589364844903982
2011,Latin America,2 - Internet,c - Volumen,2 - c - Online Orders (000s),264.0,120.0,223.0,303.0,345.0,251.0,238.0,65.0,0.27310924369747897
2011,Latin America,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),264.0,120.0,223.0,303.0,345.0,251.0,238.0,65.0,0.27310924369747897
2011,Latin America,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2104,0.0956,0.1777,0.2414,0.2749,0.2,0.18964999999999999,0.05175000000000002,0.27287107830213564
2011,Latin America,2 - Internet,e - Calidad,2 - e - Model Availability,158.0,151.1,200.0,200.0,243.9,190.6,188.25,11.75,0.06241699867197875
2011,Latin America,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.9,5.5,5.7,5.2,5.9,5.44,5.5,-0.2999999999999998,-0.054545454545454515
2011,Latin America,2 - Internet,f - Marketing,2 - f - Free Shipping,0.0,0.0,0.0,1.0,0.0,0.2,0.0,1.0,inf
2011,Latin America,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),16000.0,5000.0,7500.0,10000.0,8500.0,9400.0,9250.0,750.0,0.08108108108108109
2011,Latin America,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
2011,Latin America,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011,Latin America,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),4000.0,1000.0,4500.0,6000.0,4000.0,3900.0,3375.0,2625.0,0.7777777777777778
2011,Latin America,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),0.0,0.0,37828.0,0.0,0.0,7565.6,9457.0,-9457.0,-1.0
2011,Latin America,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),0.0,0.0,49.0,0.0,0.0,9.8,12.25,-12.25,-1.0
2011,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),0.0,0.0,772.0,0.0,0.0,154.4,193.0,-193.0,-1.0
2011,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),0.0,0.0,772.0,0.0,0.0,154.4,193.0,-193.0,-1.0
2011,Latin America,3 - Privada,d - Cuota,3 - d - Market Share (%),0.0,0.0,0.683,0.0,0.0,0.1366,0.17075,-0.17075,-1.0
2011,Latin America,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),0.0,0.0,3.5,0.0,0.0,0.7,0.875,-0.875,-1.0
