
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 1, Year X Scoreboard ----------------------, , , Rank, , 5, 1, 3, 2, 4, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 103, 110, 107, 110, 108, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 81, 93, 88, 92, 88, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 92, 102, 98, 101, 98, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , 37, 20, 23, -3, -7, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Game-To-Date Scoreboard -------, , , Rank, , 5, 3, 4, 1, 2, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 97, 106, 106, 111, 108, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 80, 89, 88, 94, 91, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 89, 98, 97, 103, 100, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Bonus Points, , 4, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Overall Score, , 93, 99, 97, 104, 102, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , 25, 16, 13, 0, -1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 2, Scoring, , EPS ---------------------------, , Y11, 2.71, 2.43, 3.38, 2.93, 2.2, 0, 0, 0, 0, 0, 0, 0, 2.5, , , , 
,   Measures, , , , Y12, 1.31, 2.72, 2.14, 3.49, 3.47, 0, 0, 0, 0, 0, 0, 0, 3, , , , 
, , , , , Y13, 3.74, 4.68, 4.02, 4.19, 3.99, 0, 0, 0, 0, 0, 0, 0, 3.5, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 2.57, 3.27, 3.18, 3.54, 3.22, 0, 0, 0, 0, 0, 0, 0, 3, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 21, 23, 21, 22, 21, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 16, 20, 17, 18, 17, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 17, 21, 21, 22, 21, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 18, 18, 20, 18, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Net Profit, , , 152536, 196464, 191006, 211387, 193147, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , ROE ---------------------------, , Y11, 0.229, 0.207, 0.302, 0.25, 0.189, 0, 0, 0, 0, 0, 0, 0, 0.21, , , , 
, , , , , Y12, 0.095, 0.19, 0.183, 0.251, 0.24, 0, 0, 0, 0, 0, 0, 0, 0.22, , , , 
, , , , , Y13, 0.228, 0.26, 0.297, 0.262, 0.228, 0, 0, 0, 0, 0, 0, 0, 0.23, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.24, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 0.184, 0.223, 0.262, 0.255, 0.222, 0, 0, 0, 0, 0, 0, 0, 0.22, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 20, 21, 23, 21, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 18, 20, 18, 15, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 17, 20, 22, 22, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 14, 17, 20, 19, 17, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Average Equity, , , 830258, 879668, 728835, 828674, 871441, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Stock Price ---------------, , Y11, 39.08, 21.08, 68.26, 49, 27.25, 0, 0, 0, 0, 0, 0, 0, 40, , , , 
, , , , , Y12, 16.23, 31.79, 43.2, 73.35, 69.72, 0, 0, 0, 0, 0, 0, 0, 50, , , , 
, , , , , Y13, 65.2, 89.72, 63.77, 81.8, 74, 0, 0, 0, 0, 0, 0, 0, 65, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 20, 24, 20, 23, 21, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 20, 14, 18, 16, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 20, 24, 20, 23, 21, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 20, 14, 18, 16, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 3, Scoring, , Credit Rating -----------, , Y11, 8, 7, 8, 8, 7, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   Measures, , , , Y12, 5, 8, 4, 8, 8, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   (concluded), , , , Y13, 9, 7, 7, 8, 9, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 24, 22, 22, 23, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 20, 18, 18, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 24, 22, 22, 23, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 20, 18, 18, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Image Rating ----------, , Y11, 70, 60, 71, 72, 81, 0, 0, 0, 0, 0, 0, 0, 70, , , , 
, , , , , Y12, 69, 66, 78, 75, 83, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y13, 64, 73, 80, 78, 84, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , 3-Yr Avg, 68, 66, 76, 75, 83, 0, 0, 0, 0, 0, 0, 0, 71, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 18, 20, 21, 21, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 17, 19, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 19, 19, 21, 21, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 16, 16, 18, 18, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, CSRC----------, Industry ----------------------, , $000s -------, High, 17564, 15598, 9753, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
,   Data,   Expenditures, , , Average, 7651, 6254, 5651, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 969, 1178, 1350, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , $/Unit --------, High, 2.28, 1.7, 0.97, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, 0.94, 0.69, 0.58, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0.15, 0.14, 0.15, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Image Rating Points --------------------, , , High, 6, 9, 12, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, ,   Generated, , , Average, 2.6, 5.4, 7.2, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , CSRC Award --------------------------------, , , Winner, 5, 4, 4, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , 2nd Place, 3, 5, 5, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 3b, Bull's Eye Award ---------, , Revenues-------------------, , Forecast, 601553, 612373, 667424, 686247, 682360, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($000s), , Actual, 614582, 638735, 645593, 696830, 676310, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, 0.022, 0.043, -0.033, 0.015, -0.009, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , EPS -----------------------------, , Forecast, 3.77397, 4.66735, 4.58645, 4.18136, 4.3536, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($/share), , Actual, 3.74, 4.68, 4.02, 4.19, 3.99, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, -0.009, 0.003, -0.124, 0.002, -0.084, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Image Rating --------------, , Forecast, 64, 71, 79, 77, 84, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Actual, 64, 73, 80, 78, 84, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Point Var, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Current-Year Award Winner, , , 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , Cumulative Awards, , , 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Trends ------, Industry Variance -------, , High, 0.043, 0.184, 0.025, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, -0.041, 0.008, -0.008, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, -0.174, -0.17, -0.052, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Company Variances --, , A, 0.002, 0.018, 0.004, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , B, 0.041, -0.132, 0.025, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , C, -0.174, -0.037, -0.048, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , D, -0.032, 0.175, 0.01, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , E, -0.042, 0.014, -0.031, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , G, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , H, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , I, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , J, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , K, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , L, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Leap Frog Award --------------------------, , , Year 11 Score, , 92, 78, 106, 97, 83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y11, , -37, 4, -31, 7, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 12 Score, , 55, 82, 75, 104, 105, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y12, , 37, 20, 23, -3, -7, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 13 Score, , 92, 102, 98, 101, 98, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y13, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 14 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y14, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 15 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y15, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 16 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y16, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 17 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y17, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 18 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y18, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 19 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y19, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 20 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Awards, , , 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , Standard, Superior, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 4, Materials Prices, , Base Prices for Materials, , , 6, 12, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Price ---------, Materials Usage, , -0.41, 3.29, , , , , , , , , , , , , , , 
, , ,   Adjust, Facilities Utilization, , 0.17, 0.34, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Materials Prices in Current Year, , , 5.76, 15.63, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Note, , , High industry-wide superior materials usage (53.7%) lead to superior materials prices that were 27.4% above the base and standard materials prices that were 6.9% below the base.  Industry-wide utilization of production capability was above 110% and resulted in materials price increases of 2.8%., El alto uso de materiales superiores (53.7%) condujo a precios superiores que estaban un 27.4% por encima de la base y precios estándar que estaban un 6.9% por debajo de la base.  La utilización de la capacidad de producción superó el 110% aumentando los precios de los materiales en un 2.8%., , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , N.A., E-A, A-P, L.A., Total, , Notes, , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Footwear, , Superior Materials Usage, , , 0.534, 0, 0.542, 0.5, 0.537, , % usage up 3.7 points from Year 12., % aumentó 3.7 puntos desde el Año 12., , , , , , , , , 
,   Production, , Utilization of Prod Capability, , , 1.112, 0, 1.14, 1.2, 1.128, , % usage up 6.6 points from Year 12., % aumentó 6.6 puntos desde el Año 12., , , , , , , , , 
,   and Sales, , , , , , , , , , , , , , , , , , , , , 
, , Branded, Pairs Available for Sale, , , 13713, 11587, 10123, 10152, 45575, , 6.3% higher than Year 13 demand., 6.3% superior a la demanda del A13, , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Footwear Demand -----, , Forecast, 13067, 11315, 9351, 9655, 43388, , From page 4 of FIR for Year 12., De la página 4 de FIR para el A12., , , , , , , , , 
, , , , , Actual, 12820, 11180, 9370, 9510, 42880, , Actual branded demand was 1.2% lower than forecast branded demand due to decreased competitive intensity., La demanda real de marcas fue 1.2% inferior a la prevista debido a una menor intensidad competitiva., , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Branded Pairs Sold, , , 12818, 11088, 9369, 9511, 42786, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , No. of Companies out of stock, , , 1, 3, 3, 2, , , Extent to which orders for branded pairs went unfilled due to inventory shortages at one or more companies., Pedidos de pares de marca que no se cumplieron debido a escasez de inventario en una o más empresas., , , , , , , , , 
, , , Unfilled Orders, , , 1, 92, 0, 0, 93, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , P-Label, Demand ----------------------, , Forecast, 1365, 1365, 1440, 1440, 5610, , From page 4 of FIR for Year 12., De la página 4 de FIR para el Año 12., , , , , , , , , 
, , , , , Actual, 1365, 1365, 1440, 1440, 5610, , , , , , , , , , , , 
