
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 1, Year X Scoreboard ----------------------, , , Rank, , 3, 5, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 105, 89, 115, 109, 94, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 78, 67, 97, 85, 72, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 92, 78, 106, 97, 83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , -8, -22, 6, -3, -17, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Game-To-Date Scoreboard -------, , , Rank, , 3, 5, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 105, 89, 115, 109, 94, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 78, 67, 97, 85, 72, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 92, 78, 106, 97, 83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Bonus Points, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Overall Score, , 93, 78, 106, 97, 83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , -7, -22, 6, -3, -17, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 2, Scoring, , EPS ---------------------------, , Y11, 2.71, 2.43, 3.38, 2.93, 2.2, 0, 0, 0, 0, 0, 0, 0, 2.5, , , , 
,   Measures, , , , Y12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, , , , 
, , , , , Y13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 2.71, 2.43, 3.38, 2.93, 2.2, 0, 0, 0, 0, 0, 0, 0, 2.5, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 21, 19, 24, 22, 18, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 16, 14, 20, 17, 13, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 21, 19, 24, 22, 18, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 16, 14, 20, 17, 13, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Net Profit, , , 54288, 48514, 67657, 58612, 43954, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , ROE ---------------------------, , Y11, 0.229, 0.207, 0.302, 0.25, 0.189, 0, 0, 0, 0, 0, 0, 0, 0.21, , , , 
, , , , , Y12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, , , , 
, , , , , Y13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.23, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.24, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 0.229, 0.207, 0.302, 0.25, 0.189, 0, 0, 0, 0, 0, 0, 0, 0.21, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 21, 20, 24, 22, 18, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 14, 20, 17, 13, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 21, 20, 24, 22, 18, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 14, 20, 17, 13, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Average Equity, , , 237167, 234257, 223827, 234306, 231979, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Stock Price ---------------, , Y11, 39.08, 21.08, 68.26, 49, 27.25, 0, 0, 0, 0, 0, 0, 0, 40, , , , 
, , , , , Y12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, , , , 
, , , , , Y13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 20, 11, 24, 22, 14, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 11, 6, 20, 14, 8, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 20, 11, 24, 22, 14, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 11, 6, 20, 14, 8, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 3, Scoring, , Credit Rating -----------, , Y11, 8, 7, 8, 8, 7, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   Measures, , , , Y12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   (concluded), , , , Y13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 23, 22, 23, 23, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 19, 18, 19, 19, 18, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 23, 22, 23, 23, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 19, 18, 19, 19, 18, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Image Rating ----------, , Y11, 70, 60, 71, 72, 81, 0, 0, 0, 0, 0, 0, 0, 70, , , , 
, , , , , Y12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , 3-Yr Avg, 70, 60, 71, 72, 81, 0, 0, 0, 0, 0, 0, 0, 70, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 20, 17, 20, 20, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 17, 15, 18, 18, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 20, 17, 20, 20, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 17, 15, 18, 18, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, CSRC----------, Industry ----------------------, , $000s -------, High, 17564, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
,   Data,   Expenditures, , , Average, 7651, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , $/Unit --------, High, 2.28, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, 0.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Image Rating Points --------------------, , , High, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, ,   Generated, , , Average, 2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , CSRC Award --------------------------------, , , Winner, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , 2nd Place, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 3b, Bull's Eye Award ---------, , Revenues-------------------, , Forecast, 534152, 368790, 551725, 553521, 523098, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($000s), , Actual, 546774, 408294, 479820, 552651, 533881, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, 0.024, 0.107, -0.13, -0.002, 0.021, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , EPS -----------------------------, , Forecast, 2.80085, 2.5273, 5.004, 3.18705, 2.70115, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($/share), , Actual, 2.71, 2.43, 3.38, 2.93, 2.2, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, -0.032, -0.038, -0.325, -0.081, -0.186, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Image Rating --------------, , Forecast, 69, 57, 76, 73, 78, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Actual, 70, 60, 71, 72, 81, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Point Var, 1, 3, -5, -1, 3, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Current-Year Award Winner, , , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , Cumulative Awards, , , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Trends ------, Industry Variance -------, , High, 0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, -0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, -0.174, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Company Variances --, , A, 0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , B, 0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , C, -0.174, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , D, -0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , E, -0.042, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , G, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , H, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , I, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , J, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , K, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , L, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Leap Frog Award --------------------------, , , Year 11 Score, , 92, 78, 106, 97, 83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y11, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 12 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y12, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 13 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y13, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 14 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y14, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 15 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y15, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 16 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y16, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 17 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y17, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 18 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y18, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 19 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y19, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 20 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Awards, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , Standard, Superior, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 4, Materials Prices, , Base Prices for Materials, , , 6, 12, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Price ---------, Materials Usage, , -0.43, 3.41, , , , , , , , , , , , , , , 
, , ,   Adjust, Facilities Utilization, , 0.01, 0.02, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Materials Prices in Current Year, , , 5.58, 15.43, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Note, , , High industry-wide superior materials usage (54.2%) lead to superior materials prices that were 28.4% above the base and standard materials prices that were 7.1% below the base.  Industry-wide utilization of production capability was above 110% and resulted in materials price increases of 0.2%., El alto uso de materiales superiores (54.2%) condujo a precios superiores que estaban un 28.4% por encima de la base y precios estándar que estaban un 7.1% por debajo de la base.  La utilización de la capacidad de producción superó el 110% aumentando los precios de los materiales en un 0.2%., , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , N.A., E-A, A-P, L.A., Total, , Notes, , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Footwear, , Superior Materials Usage, , , 0.539, 0, 0.544, 0, 0.542, , % usage up 13.0 points from Year 10., % aumentó 13.0 puntos desde el Año 10., , , , , , , , , 
,   Production, , Utilization of Prod Capability, , , 1.083, 0, 1.121, 0, 1.102, , % usage down 4.3 points from Year 10., % disminuyó 4.3 puntos desde el Año 10., , , , , , , , , 
,   and Sales, , , , , , , , , , , , , , , , , , , , , 
, , Branded, Pairs Available for Sale, , , 13491, 10963, 8681, 8318, 41453, , 9.2% higher than Year 11 demand., 9.2% superior a la demanda del A11, , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Footwear Demand -----, , Forecast, 12455, 10600, 8250, 8250, 39555, , From page 4 of FIR for Year 10., De la página 4 de FIR para el A10., , , , , , , , , 
, , , , , Actual, 12000, 10210, 7750, 8000, 37960, , Actual branded demand was 4.0% lower than forecast branded demand due to decreased competitive intensity., La demanda real de marcas fue 4.0% inferior a la prevista debido a una menor intensidad competitiva., , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Branded Pairs Sold, , , 12001, 10211, 7750, 8000, 37962, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , No. of Companies out of stock, , , 1, 3, 2, 3, , , Extent to which orders for branded pairs went unfilled due to inventory shortages at one or more companies., Pedidos de pares de marca que no se cumplieron debido a escasez de inventario en una o más empresas., , , , , , , , , 
, , , Unfilled Orders, , , 0, 0, 1, 0, 1, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , P-Label, Demand ----------------------, , Forecast, 1110, 1110, 1130, 1130, 4480, , From page 4 of FIR for Year 10., De la página 4 de FIR para el Año 10., , , , , , , , , 
, , , , , Actual, 1110, 1110, 1130, 1130, 4480, , , , , , , , , , , , 
, , , Pairs Offered, , , 869, 1231, 1180, 772, 4052, , Private-label pairs offered was lower than actual private-label demand by 9.6%., Los pares de marcas privadas ofrecidos fueron inferiores a la demanda real en un 9.6%., , , , , , , , , 
, , , Pairs Sold, , , 0, 1110, 702, 772, 2584, , , , , , , , , , , , 
