
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 1, Year X Scoreboard ----------------------, , , Rank, , 4, 3, 5, 2, 1, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 88, 90, 86, 109, 117, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 62, 65, 61, 80, 100, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 75, 78, 74, 95, 109, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , -17, -24, -24, -6, 11, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Game-To-Date Scoreboard -------, , , Rank, , 5, 3, 4, 2, 1, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 88, 95, 95, 108, 114, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 68, 75, 75, 87, 99, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 78, 85, 85, 98, 107, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Bonus Points, , 4, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Overall Score, , 82, 86, 85, 100, 110, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , -11, -13, -12, -4, 8, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 2, Scoring, , EPS ---------------------------, , Y11, 2.71, 2.43, 3.38, 2.93, 2.2, 0, 0, 0, 0, 0, 0, 0, 2.5, , , , 
,   Measures, , , , Y12, 1.31, 2.72, 2.14, 3.49, 3.47, 0, 0, 0, 0, 0, 0, 0, 3, , , , 
, , , , , Y13, 3.74, 4.68, 4.02, 4.19, 3.99, 0, 0, 0, 0, 0, 0, 0, 3.5, , , , 
, , , , , Y14, 3.77, 3.75, 3.14, 5.11, 6.83, 0, 0, 0, 0, 0, 0, 0, 4, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 2.87, 3.39, 3.17, 3.93, 4.12, 0, 0, 0, 0, 0, 0, 0, 3.25, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 19, 19, 16, 23, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 11, 11, 9, 15, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 18, 20, 20, 22, 23, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 14, 16, 15, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Net Profit, , , 224236, 271472, 252775, 312607, 329648, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , ROE ---------------------------, , Y11, 0.229, 0.207, 0.302, 0.25, 0.189, 0, 0, 0, 0, 0, 0, 0, 0.21, , , , 
, , , , , Y12, 0.095, 0.19, 0.183, 0.251, 0.24, 0, 0, 0, 0, 0, 0, 0, 0.22, , , , 
, , , , , Y13, 0.228, 0.26, 0.297, 0.262, 0.228, 0, 0, 0, 0, 0, 0, 0, 0.23, , , , 
, , , , , Y14, 0.195, 0.169, 0.204, 0.27, 0.317, 0, 0, 0, 0, 0, 0, 0, 0.24, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 0.187, 0.205, 0.245, 0.26, 0.253, 0, 0, 0, 0, 0, 0, 0, 0.23, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 16, 14, 17, 21, 23, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 12, 11, 13, 17, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 16, 18, 21, 21, 21, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 14, 16, 19, 20, 19, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Average Equity, , , 1198412, 1323644, 1031626, 1203152, 1302511, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Stock Price ---------------, , Y11, 39.08, 21.08, 68.26, 49, 27.25, 0, 0, 0, 0, 0, 0, 0, 40, , , , 
, , , , , Y12, 16.23, 31.79, 43.2, 73.35, 69.72, 0, 0, 0, 0, 0, 0, 0, 50, , , , 
, , , , , Y13, 65.2, 89.72, 63.77, 81.8, 74, 0, 0, 0, 0, 0, 0, 0, 65, , , , 
, , , , , Y14, 46.03, 56.98, 61.6, 95.01, 171.07, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 12, 14, 15, 22, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 5, 7, 7, 11, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 12, 14, 15, 22, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 5, 7, 7, 11, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 3, Scoring, , Credit Rating -----------, , Y11, 8, 7, 8, 8, 7, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   Measures, , , , Y12, 5, 8, 4, 8, 8, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   (concluded), , , , Y13, 9, 7, 7, 8, 9, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y14, 9, 9, 6, 8, 9, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 24, 24, 18, 22, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 20, 20, 16, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 24, 24, 18, 22, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 20, 20, 16, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Image Rating ----------, , Y11, 70, 60, 71, 72, 81, 0, 0, 0, 0, 0, 0, 0, 70, , , , 
, , , , , Y12, 69, 66, 78, 75, 83, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y13, 64, 73, 80, 78, 84, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y14, 64, 71, 74, 83, 91, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , 3-Yr Avg, 66, 70, 77, 79, 86, 0, 0, 0, 0, 0, 0, 0, 73, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 17, 19, 20, 21, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 14, 16, 16, 18, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 18, 19, 21, 21, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 16, 18, 18, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, CSRC----------, Industry ----------------------, , $000s -------, High, 17564, 15598, 9753, 19119, 0, 0, 0, 0, 0, 0, , , , , , , 
,   Data,   Expenditures, , , Average, 7651, 6254, 5651, 11500, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 969, 1178, 1350, 1550, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , $/Unit --------, High, 2.28, 1.7, 0.97, 1.76, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, 0.94, 0.69, 0.58, 1.13, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0.15, 0.14, 0.15, 0.17, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Image Rating Points --------------------, , , High, 6, 9, 12, 15, 0, 0, 0, 0, 0, 0, , , , , , , 
, ,   Generated, , , Average, 2.6, 5.4, 7.2, 9.8, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , CSRC Award --------------------------------, , , Winner, 5, 4, 4, 4, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , 2nd Place, 3, 5, 5, 5, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 3b, Bull's Eye Award ---------, , Revenues-------------------, , Forecast, 667463, 654797, 881107, 809040, 838560, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($000s), , Actual, 639016, 631176, 640327, 802359, 867969, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, -0.043, -0.036, -0.273, -0.008, 0.035, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , EPS -----------------------------, , Forecast, 4.29816, 4.1899, 8.55589, 5.21308, 6.9332, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($/share), , Actual, 3.77, 3.75, 3.14, 5.11, 6.83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, -0.123, -0.105, -0.633, -0.02, -0.015, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Image Rating --------------, , Forecast, 68, 72, 83, 83, 86, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Actual, 64, 71, 74, 83, 91, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Point Var, -4, -1, -9, 0, 5, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Current-Year Award Winner, , , 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , Cumulative Awards, , , 3, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Trends ------, Industry Variance -------, , High, 0.043, 0.184, 0.025, 0.026, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, -0.041, 0.008, -0.008, -0.09, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, -0.174, -0.17, -0.052, -0.338, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Company Variances --, , A, 0.002, 0.018, 0.004, -0.075, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , B, 0.041, -0.132, 0.025, -0.052, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , C, -0.174, -0.037, -0.048, -0.338, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , D, -0.032, 0.175, 0.01, -0.009, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , E, -0.042, 0.014, -0.031, 0.026, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , G, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , H, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , I, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , J, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , K, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , L, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Leap Frog Award --------------------------, , , Year 11 Score, , 92, 78, 106, 97, 83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y11, , -37, 4, -31, 7, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 12 Score, , 55, 82, 75, 104, 105, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y12, , 37, 20, 23, -3, -7, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 13 Score, , 92, 102, 98, 101, 98, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y13, , -17, -24, -24, -6, 11, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 14 Score, , 75, 78, 74, 95, 109, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y14, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 15 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y15, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 16 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y16, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 17 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y17, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 18 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y18, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 19 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y19, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 20 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Awards, , , 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , Standard, Superior, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 4, Materials Prices, , Base Prices for Materials, , , 6, 12, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Price ---------, Materials Usage, , -0.47, 3.79, , , , , , , , , , , , , , , 
, , ,   Adjust, Facilities Utilization, , 0, 0, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Materials Prices in Current Year, , , 5.53, 15.79, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Note, , , High industry-wide superior materials usage (55.8%) lead to superior materials prices that were 31.6% above the base and standard materials prices that were 7.9% below the base.  Industry-wide utilization of production capability (103.5%) had no impact on materials prices., El alto uso de materiales superiores (55.8%) condujo a precios superiores que estaban un 31.6% por encima de la base y precios estándar que estaban un 7.9% por debajo de la base.  La utilización de la capacidad de producción (103.5%) no tuvo ningún impacto en los precios de los materiales., , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , N.A., E-A, A-P, L.A., Total, , Notes, , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Footwear, , Superior Materials Usage, , , 0.562, 0.7, 0.549, 0.533, 0.558, , % usage up 2.1 points from Year 13., % aumentó 2.1 puntos desde el Año 13., , , , , , , , , 
,   Production, , Utilization of Prod Capability, , , 1.031, 1.2, 1.021, 1.05, 1.035, , % usage down 9.3 points from Year 13., % disminuyó 9.3 puntos desde el Año 13., , , , , , , , , 
,   and Sales, , , , , , , , , , , , , , , , , , , , , 
, , Branded, Pairs Available for Sale, , , 15633, 14047, 11877, 12297, 53854, , 16.5% higher than Year 14 demand., 16.5% superior a la demanda del A14, , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Footwear Demand -----, , Forecast, 13555, 11868, 10304, 10513, 46240, , From page 4 of FIR for Year 13., De la página 4 de FIR para el A13., , , , , , , , , 
, , , , , Actual, 13785, 11625, 10375, 10430, 46215, , Actual branded demand was about equal to forecast branded demand., La demanda real de marcas fue aproximadamente igual a la prevista., , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Branded Pairs Sold, , , 13785, 11626, 10376, 10430, 46217, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , No. of Companies out of stock, , , 1, 0, 0, 0, , , Extent to which orders for branded pairs went unfilled due to inventory shortages at one or more companies., Pedidos de pares de marca que no se cumplieron debido a escasez de inventario en una o más empresas., , , , , , , , , 
, , , Unfilled Orders, , , 0, 0, 0, 0, 0, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , P-Label, Demand ----------------------, , Forecast, 1515, 1515, 1625, 1625, 6280, , From page 4 of FIR for Year 13., De la página 4 de FIR para el Año 13., , , , , , , , , 
, , , , , Actual, 1515, 1515, 1625, 1625, 6280, , , , , , , , , , , , 
