
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 1, Year X Scoreboard ----------------------, , , Rank, , 4, 3, 5, 2, 1, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 91, 108, 89, 112, 115, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 68, 85, 68, 90, 99, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 80, 97, 79, 101, 107, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , 5, 19, 5, 6, -2, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Game-To-Date Scoreboard -------, , , Rank, , 4, 3, 5, 2, 1, 6, 7, 8, 9, 10, 11, 12, , , , , 
, , , , I.E. Score, , 90, 105, 91, 110, 115, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , B-I-I Score, , 70, 85, 74, 92, 100, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Wghtd Avg Score, , 80, 95, 83, 101, 108, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Bonus Points, , 4, 3, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Overall Score, , 84, 98, 83, 103, 111, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Change, , 2, 12, -2, 3, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 2, Scoring, , EPS ---------------------------, , Y11, 2.71, 2.43, 3.38, 2.93, 2.2, 0, 0, 0, 0, 0, 0, 0, 2.5, , , , 
,   Measures, , , , Y12, 1.31, 2.72, 2.14, 3.49, 3.47, 0, 0, 0, 0, 0, 0, 0, 3, , , , 
, , , , , Y13, 3.74, 4.68, 4.02, 4.19, 3.99, 0, 0, 0, 0, 0, 0, 0, 3.5, , , , 
, , , , , Y14, 3.77, 3.75, 3.14, 5.11, 6.83, 0, 0, 0, 0, 0, 0, 0, 4, , , , 
, , , , , Y15, 4.52, 6.15, 4.02, 6.27, 7.7, 0, 0, 0, 0, 0, 0, 0, 4.5, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 3.18, 3.92, 3.34, 4.39, 4.84, 0, 0, 0, 0, 0, 0, 0, 3.5, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 20, 24, 18, 24, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 12, 16, 10, 16, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 18, 21, 19, 23, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 13, 16, 14, 18, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Net Profit, , , 305649, 388121, 332002, 435452, 483649, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , ROE ---------------------------, , Y11, 0.229, 0.207, 0.302, 0.25, 0.189, 0, 0, 0, 0, 0, 0, 0, 0.21, , , , 
, , , , , Y12, 0.095, 0.19, 0.183, 0.251, 0.24, 0, 0, 0, 0, 0, 0, 0, 0.22, , , , 
, , , , , Y13, 0.228, 0.26, 0.297, 0.262, 0.228, 0, 0, 0, 0, 0, 0, 0, 0.23, , , , 
, , , , , Y14, 0.195, 0.169, 0.204, 0.27, 0.317, 0, 0, 0, 0, 0, 0, 0, 0.24, , , , 
, , , , , Y15, 0.197, 0.254, 0.256, 0.274, 0.282, 0, 0, 0, 0, 0, 0, 0, 0.25, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.26, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , Wgtd Avg, 0.19, 0.218, 0.248, 0.264, 0.262, 0, 0, 0, 0, 0, 0, 0, 0.23, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 16, 20, 20, 21, 21, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 14, 18, 18, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 17, 19, 21, 21, 21, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 14, 17, 19, 20, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Average Equity, , , 1610684, 1783071, 1341155, 1651180, 1849190, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Stock Price ---------------, , Y11, 39.08, 21.08, 68.26, 49, 27.25, 0, 0, 0, 0, 0, 0, 0, 40, , , , 
, , , , , Y12, 16.23, 31.79, 43.2, 73.35, 69.72, 0, 0, 0, 0, 0, 0, 0, 50, , , , 
, , , , , Y13, 65.2, 89.72, 63.77, 81.8, 74, 0, 0, 0, 0, 0, 0, 0, 65, , , , 
, , , , , Y14, 46.03, 56.98, 61.6, 95.01, 171.07, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y15, 68.34, 141.88, 75.26, 129.13, 165.99, 0, 0, 0, 0, 0, 0, 0, 100, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 14, 24, 15, 23, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 8, 17, 9, 16, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 14, 24, 15, 23, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 8, 17, 9, 16, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
PAGE 3, Scoring, , Credit Rating -----------, , Y11, 8, 7, 8, 8, 7, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   Measures, , , , Y12, 5, 8, 4, 8, 8, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
,   (concluded), , , , Y13, 9, 7, 7, 8, 9, 0, 0, 0, 0, 0, 0, 0, 6, , , , 
, , , , , Y14, 9, 9, 6, 8, 9, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y15, 9, 8, 5, 8, 9, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 24, 22, 15, 22, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 20, 19, 14, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 24, 22, 15, 22, 24, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 20, 19, 14, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , Investor, , , , 
, , , , , , , , , , , , , , , , , , Expect, , , , 
, , , Image Rating ----------, , Y11, 70, 60, 71, 72, 81, 0, 0, 0, 0, 0, 0, 0, 70, , , , 
, , , , , Y12, 69, 66, 78, 75, 83, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y13, 64, 73, 80, 78, 84, 0, 0, 0, 0, 0, 0, 0, 72, , , , 
, , , , , Y14, 64, 71, 74, 83, 91, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y15, 65, 68, 80, 93, 89, 0, 0, 0, 0, 0, 0, 0, 75, , , , 
, , , , , Y16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, , , , 
, , , , , Y18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , Y20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , 3-Yr Avg, 64, 71, 78, 85, 88, 0, 0, 0, 0, 0, 0, 0, 74, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Yx Score ------------------, , I.E., 17, 18, 21, 22, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 14, 15, 17, 20, 19, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , GTD Score --------------------, , I.E., 17, 19, 21, 21, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , B-I-I, 15, 16, 18, 19, 20, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, CSRC----------, Industry ----------------------, , $000s -------, High, 17564, 15598, 9753, 19119, 24200, 0, 0, 0, 0, 0, , , , , , , 
,   Data,   Expenditures, , , Average, 7651, 6254, 5651, 11500, 14093, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 969, 1178, 1350, 1550, 1400, 0, 0, 0, 0, 0, , , , , , , 
, , , , $/Unit --------, High, 2.28, 1.7, 0.97, 1.76, 2.63, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, 0.94, 0.69, 0.58, 1.13, 1.33, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0.15, 0.14, 0.15, 0.17, 0.15, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Image Rating Points --------------------, , , High, 6, 9, 12, 15, 18, 0, 0, 0, 0, 0, , , , , , , 
, ,   Generated, , , Average, 2.6, 5.4, 7.2, 9.8, 12.6, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, 0, 1, 1, 2, 3, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , CSRC Award --------------------------------, , , Winner, 5, 4, 4, 4, 2, 0, 0, 0, 0, 0, , , , , , , 
, , , , , 2nd Place, 3, 5, 5, 5, 4, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 3b, Bull's Eye Award ---------, , Revenues-------------------, , Forecast, 749259, 712109, 878208, 984734, 1028912, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($000s), , Actual, 720177, 698792, 790843, 940300, 966016, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, -0.039, -0.019, -0.099, -0.045, -0.061, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , EPS -----------------------------, , Forecast, 4.79094, 6.30358, 5.47173, 7.0549, 8.81295, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , ,   ($/share), , Actual, 4.52, 6.15, 4.02, 6.27, 7.7, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , % Var, -0.057, -0.024, -0.265, -0.111, -0.126, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Image Rating --------------, , Forecast, 65, 69, 84, 95, 91, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Actual, 65, 68, 80, 93, 89, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , Point Var, 0, -1, -4, -2, -2, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Current-Year Award Winner, , , 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , Cumulative Awards, , , 3, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , Trends ------, Industry Variance -------, , High, 0.043, 0.184, 0.025, 0.026, -0.014, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Average, -0.041, 0.008, -0.008, -0.09, -0.064, 0, 0, 0, 0, 0, , , , , , , 
, , , , , Low, -0.174, -0.17, -0.052, -0.338, -0.137, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Company Variances --, , A, 0.002, 0.018, 0.004, -0.075, -0.032, 0, 0, 0, 0, 0, , , , , , , 
, , , , , B, 0.041, -0.132, 0.025, -0.052, -0.019, 0, 0, 0, 0, 0, , , , , , , 
, , , , , C, -0.174, -0.037, -0.048, -0.338, -0.137, 0, 0, 0, 0, 0, , , , , , , 
, , , , , D, -0.032, 0.175, 0.01, -0.009, -0.059, 0, 0, 0, 0, 0, , , , , , , 
, , , , , E, -0.042, 0.014, -0.031, 0.026, -0.07, 0, 0, 0, 0, 0, , , , , , , 
, , , , , F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , G, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , H, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , I, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , J, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , K, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , L, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Leap Frog Award --------------------------, , , Year 11 Score, , 92, 78, 106, 97, 83, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y11, , -37, 4, -31, 7, 22, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 12 Score, , 55, 82, 75, 104, 105, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y12, , 37, 20, 23, -3, -7, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 13 Score, , 92, 102, 98, 101, 98, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y13, , -17, -24, -24, -6, 11, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 14 Score, , 75, 78, 74, 95, 109, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y14, , 5, 19, 5, 6, -2, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 15 Score, , 80, 97, 79, 101, 107, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y15, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 16 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y16, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 17 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y17, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 18 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y18, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 19 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , ,   Award Winner, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , ∆ from Y19, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , Year 20 Score, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Cumulative Awards, , , 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , Standard, Superior, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
PAGE 4, Materials Prices, , Base Prices for Materials, , , 6, 12, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Price ---------, Materials Usage, , -0.28, 2.18, , , , , , , , , , , , , , , 
, , ,   Adjust, Facilities Utilization, , 0.22, 0.43, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Materials Prices in Current Year, , , 5.94, 14.61, , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Note, , , High industry-wide superior materials usage (49.1%) lead to superior materials prices that were 18.2% above the base and standard materials prices that were 4.6% below the base.  Industry-wide utilization of production capability was above 110% and resulted in materials price increases of 3.6%., El alto uso de materiales superiores (49.1%) condujo a precios superiores que estaban un 18.2% por encima de la base y precios estándar que estaban un 4.6% por debajo de la base.  La utilización de la capacidad de producción superó el 110% aumentando los precios de los materiales en un 3.6%., , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , N.A., E-A, A-P, L.A., Total, , Notes, , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Footwear, , Superior Materials Usage, , , 0.49, 0.41, 0.499, 0.521, 0.491, , % usage down 6.7 points from Year 14., % disminuyó 6.7 puntos desde el Año 14., , , , , , , , , 
,   Production, , Utilization of Prod Capability, , , 1.135, 1.16, 1.128, 1.15, 1.136, , % usage up 10.1 points from Year 14., % aumentó 10.1 puntos desde el Año 14., , , , , , , , , 
,   and Sales, , , , , , , , , , , , , , , , , , , , , 
, , Branded, Pairs Available for Sale, , , 16457, 14904, 12436, 13660, 57457, , 16.2% higher than Year 15 demand., 16.2% superior a la demanda del A15, , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Footwear Demand -----, , Forecast, 14588, 12287, 11390, 11511, 49776, , From page 4 of FIR for Year 14., De la página 4 de FIR para el A14., , , , , , , , , 
, , , , , Actual, 14205, 12290, 11290, 11675, 49460, , Actual branded demand was 0.6% lower than forecast branded demand due to decreased competitive intensity., La demanda real de marcas fue 0.6% inferior a la prevista debido a una menor intensidad competitiva., , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , Branded Pairs Sold, , , 14204, 12289, 11291, 11676, 49460, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , No. of Companies out of stock, , , 1, 0, 1, 0, , , Extent to which orders for branded pairs went unfilled due to inventory shortages at one or more companies., Pedidos de pares de marca que no se cumplieron debido a escasez de inventario en una o más empresas., , , , , , , , , 
, , , Unfilled Orders, , , 1, 0, 1, 0, 2, , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
