Año,Región,Canal,Tipo,Métrica,A,B,C,D,E,AVG,AVG_otros,diferencia,diferencia_porcentaje
12,Europe-Africa,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),-572.0,69.0,3.0,181.0,319.0,0.0,-45.25,226.25,-5.0
12,Europe-Africa,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),2876.0,1701.0,1514.0,1004.0,1765.0,1772.0,1964.0,-960.0,-0.48879837067209775
12,Europe-Africa,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),2304.0,1770.0,1517.0,1185.0,2084.0,1772.0,1918.75,-733.75,-0.3824104234527687
12,Europe-Africa,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.26,0.1998,0.1712,0.1337,0.2352,0.19998,0.21655,-0.08284999999999998,-0.3825906257215423
12,Europe-Africa,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,287.6,248.5,150.3,248.7,227.02000000000004,246.2,-95.89999999999998,-0.38952071486596257
12,Europe-Africa,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.6,5.3,5.7,5.4,6.1,5.42,5.424999999999999,-0.02499999999999858,-0.004608294930875315
12,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),2.0,2.0,2.0,3.0,2.0,2.2,2.0,1.0,0.5
12,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,3200.0,1191.0,1470.0,851.0,2195.0,1781.4,2014.0,-1163.0,-0.5774577954319762
12,Europe-Africa,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),7000.0,5000.0,7000.0,4750.0,6000.0,5950.0,6250.0,-1500.0,-0.24
12,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),18000.0,10000.0,14000.0,10000.0,12000.0,12800.0,13500.0,-3500.0,-0.25925925925925924
12,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Europe-Africa,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,65.0,185.0,0.0,150.0,45.0,89.0,73.75,76.25,1.0338983050847457
12,Europe-Africa,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),46750.0,40293.0,32940.0,19500.0,30478.0,33992.2,37615.25,-18115.25,-0.4815932367856122
12,Europe-Africa,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),85.0,99.0,90.0,100.0,98.0,94.4,93.0,7.0,0.07526881720430108
12,Europe-Africa,2 - Internet,c - Volumen,2 - c - Online Orders (000s),550.0,407.0,366.0,195.0,311.0,365.8,408.5,-213.5,-0.5226438188494492
12,Europe-Africa,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),550.0,407.0,366.0,195.0,311.0,365.8,408.5,-213.5,-0.5226438188494492
12,Europe-Africa,2 - Internet,d - Cuota,2 - d - Market Share (%),0.3007,0.2225,0.2001,0.1066,0.17,0.19998000000000002,0.22332500000000002,-0.11672500000000002,-0.5226687562968768
12,Europe-Africa,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,287.6,248.5,150.3,248.7,227.02000000000004,246.2,-95.89999999999998,-0.38952071486596257
12,Europe-Africa,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.6,5.3,5.7,5.4,6.1,5.42,5.424999999999999,-0.02499999999999858,-0.004608294930875315
12,Europe-Africa,2 - Internet,f - Marketing,2 - f - Free Shipping,1.0,1.0,0.0,0.0,0.0,0.4,0.5,-0.5,-1.0
12,Europe-Africa,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),18000.0,10000.0,14000.0,10000.0,12000.0,12800.0,13500.0,-3500.0,-0.25925925925925924
12,Europe-Africa,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Europe-Africa,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,65.0,185.0,0.0,150.0,45.0,89.0,73.75,76.25,1.0338983050847457
12,Europe-Africa,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),8000.0,5000.0,8000.0,4000.0,6500.0,6300.0,6875.0,-2875.0,-0.41818181818181815
12,Europe-Africa,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),0.0,0.0,42108.0,0.0,0.0,8421.6,10527.0,-10527.0,-1.0
12,Europe-Africa,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),37.0,0.0,44.0,0.0,0.0,16.2,20.25,-20.25,-1.0
12,Europe-Africa,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),275.0,0.0,957.0,0.0,0.0,246.4,308.0,-308.0,-1.0
12,Europe-Africa,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),0.0,0.0,957.0,0.0,0.0,191.4,239.25,-239.25,-1.0
12,Europe-Africa,3 - Privada,d - Cuota,3 - d - Market Share (%),0.0,0.0,0.778,0.0,0.0,0.15560000000000002,0.1945,-0.1945,-1.0
12,Europe-Africa,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),3.2,0.0,4.2,0.0,0.0,1.48,1.85,-1.85,-1.0
12,Asia-Pacifc,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),63450.0,66918.0,61740.0,101972.0,94160.0,77648.0,71567.0,30405.0,0.4248466471977308
12,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),5.0,4.0,0.0,4.0,5.0,3.6,3.5,0.5,0.14285714285714285
12,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),54.0,57.0,60.0,52.0,55.0,55.6,56.5,-4.5,-0.07964601769911504
12,Asia-Pacifc,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),59.0,61.0,60.0,56.0,60.0,59.2,60.0,-4.0,-0.06666666666666667
12,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),-556.0,182.0,160.0,162.0,52.0,0.0,-40.5,202.5,-5.0
12,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1731.0,992.0,869.0,1799.0,1660.0,1410.2,1313.0,486.0,0.37014470677837014
12,Asia-Pacifc,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1175.0,1174.0,1029.0,1961.0,1712.0,1410.2,1272.5,688.5,0.5410609037328095
12,Asia-Pacifc,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.1666,0.1665,0.1459,0.2781,0.2428,0.19998,0.18045,0.09765000000000001,0.5411471321695761
12,Asia-Pacifc,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,272.4,245.2,150.1,248.2,223.17999999999998,241.45,-91.35,-0.3783392006626631
12,Asia-Pacifc,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.6,4.9,5.7,5.5,6.1,5.359999999999999,5.324999999999999,0.1750000000000007,0.03286384976525836
12,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),2.0,2.0,3.0,2.0,2.0,2.2,2.25,-0.25,-0.1111111111111111
12,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,2330.0,648.0,968.0,1638.0,1572.0,1431.2,1379.5,258.5,0.18738673432403044
12,Asia-Pacifc,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),5000.0,1500.0,5000.0,6000.0,4250.0,4350.0,3937.5,2062.5,0.5238095238095238
12,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),16000.0,3000.0,8000.0,15000.0,11500.0,10700.0,9625.0,5375.0,0.5584415584415584
12,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Asia-Pacifc,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,60.0,130.0,0.0,160.0,100.0,90.0,72.5,87.5,1.206896551724138
12,Asia-Pacifc,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),29484.0,22784.0,18312.0,30690.0,25025.0,25259.0,23901.25,6788.75,0.2840332618586894
12,Asia-Pacifc,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),84.0,89.0,84.0,90.0,91.0,87.6,87.0,3.0,0.034482758620689655
12,Asia-Pacifc,2 - Internet,c - Volumen,2 - c - Online Orders (000s),351.0,256.0,218.0,341.0,275.0,288.2,275.0,66.0,0.24
12,Asia-Pacifc,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),351.0,256.0,218.0,341.0,275.0,288.2,275.0,66.0,0.24
12,Asia-Pacifc,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2436,0.1777,0.1513,0.2366,0.1908,0.2,0.19085,0.04575000000000001,0.23971705527901502
12,Asia-Pacifc,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,272.4,245.2,150.1,248.2,223.17999999999998,241.45,-91.35,-0.3783392006626631
12,Asia-Pacifc,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.6,4.9,5.7,5.5,6.1,5.359999999999999,5.324999999999999,0.1750000000000007,0.03286384976525836
12,Asia-Pacifc,2 - Internet,f - Marketing,2 - f - Free Shipping,1.0,1.0,0.0,1.0,0.0,0.6,0.5,0.5,1.0
12,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),16000.0,3000.0,8000.0,15000.0,11500.0,10700.0,9625.0,5375.0,0.5584415584415584
12,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,60.0,130.0,0.0,160.0,100.0,90.0,72.5,87.5,1.206896551724138
12,Asia-Pacifc,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),6000.0,3000.0,4500.0,6000.0,4500.0,4800.0,4500.0,1500.0,0.3333333333333333
12,Asia-Pacifc,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),0.0,32636.0,19160.0,0.0,0.0,10359.2,12949.0,-12949.0,-1.0
12,Asia-Pacifc,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),0.0,41.0,40.0,0.0,0.0,16.2,20.25,-20.25,-1.0
12,Asia-Pacifc,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),0.0,1943.0,479.0,0.0,0.0,484.4,605.5,-605.5,-1.0
12,Asia-Pacifc,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),0.0,796.0,479.0,0.0,0.0,255.0,318.75,-318.75,-1.0
12,Asia-Pacifc,3 - Privada,d - Cuota,3 - d - Market Share (%),0.0,0.624,0.376,0.0,0.0,0.2,0.25,-0.25,-1.0
12,Asia-Pacifc,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),0.0,4.3,4.2,0.0,0.0,1.7,2.125,-2.125,-1.0
12,Latin America,1 - Mayorista,a - Ingreso,1 - a - Wholesale Income ($000s),90573.0,80215.0,48120.0,98881.0,95880.0,82733.8,78697.0,20184.0,0.2564773752493742
12,Latin America,1 - Mayorista,b - Precio,1 - b - Rebate Offer ($ per pair),4.0,6.0,0.0,4.0,5.0,3.8,3.75,0.25,0.06666666666666667
12,Latin America,1 - Mayorista,b - Precio,1 - b - Wholesale Net Price ($ per pair),57.0,61.0,60.0,61.0,60.0,59.8,59.5,1.5,0.025210084033613446
12,Latin America,1 - Mayorista,b - Precio,1 - b - Wholesale Price ($ per pair),61.0,67.0,60.0,65.0,65.0,63.6,63.25,1.75,0.02766798418972332
12,Latin America,1 - Mayorista,c - Volumen,1 - c -   Gained / Lost (due to stockouts),21.0,-298.0,-331.0,161.0,92.0,-71.0,-129.0,290.0,-2.248062015503876
12,Latin America,1 - Mayorista,c - Volumen,1 - c - Pairs Demanded (000s),1568.0,1613.0,1133.0,1460.0,1506.0,1456.0,1455.0,5.0,0.003436426116838488
12,Latin America,1 - Mayorista,c - Volumen,1 - c - Pairs Sold (000s),1589.0,1315.0,802.0,1621.0,1598.0,1385.0,1326.0,295.0,0.222473604826546
12,Latin America,1 - Mayorista,d - Cuota,1 - d - Market Share (%),0.2295,0.1899,0.1158,0.2341,0.2308,0.20002,0.1915,0.0426,0.22245430809399477
12,Latin America,1 - Mayorista,e - Calidad,1 - e - Model Availability,198.8,289.6,249.0,180.4,249.8,233.52000000000004,246.8,-66.4,-0.26904376012965964
12,Latin America,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.9,5.0,5.8,5.4,6.3,5.48,5.5,-0.09999999999999964,-0.01818181818181812
12,Latin America,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
12,Latin America,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,2043.0,595.0,602.0,1397.0,1125.0,1152.4,1091.25,305.75,0.2801832760595647
12,Latin America,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),4000.0,1500.0,4000.0,5000.0,3250.0,3550.0,3187.5,1812.5,0.5686274509803921
12,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),9000.0,12000.0,8000.0,10000.0,9000.0,9600.0,9500.0,500.0,0.05263157894736842
12,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Latin America,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,40.0,155.0,0.0,135.0,65.0,79.0,65.0,70.0,1.0769230769230769
12,Latin America,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),27176.0,27918.0,25116.0,27720.0,26412.0,26868.4,26655.5,1064.5,0.039935472979310084
12,Latin America,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),86.0,99.0,84.0,105.0,93.0,93.4,90.5,14.5,0.16022099447513813
12,Latin America,2 - Internet,c - Volumen,2 - c - Online Orders (000s),316.0,282.0,299.0,264.0,284.0,289.0,295.25,-31.25,-0.10584250635055038
12,Latin America,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),316.0,282.0,299.0,264.0,284.0,289.0,295.25,-31.25,-0.10584250635055038
12,Latin America,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2187,0.1952,0.2069,0.1827,0.1965,0.2,0.204325,-0.021625000000000005,-0.10583629022390802
12,Latin America,2 - Internet,e - Calidad,2 - e - Model Availability,198.8,289.6,249.0,180.4,249.8,233.52000000000004,246.8,-66.4,-0.26904376012965964
12,Latin America,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.9,5.0,5.8,5.4,6.3,5.48,5.5,-0.09999999999999964,-0.01818181818181812
12,Latin America,2 - Internet,f - Marketing,2 - f - Free Shipping,1.0,0.0,0.0,1.0,0.0,0.4,0.25,0.75,3.0
12,Latin America,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),9000.0,12000.0,8000.0,10000.0,9000.0,9600.0,9500.0,500.0,0.05263157894736842
12,Latin America,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,60.0,71.0,72.0,81.0,70.8,70.5,1.5,0.02127659574468085
12,Latin America,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,40.0,155.0,0.0,135.0,65.0,79.0,65.0,70.0,1.0769230769230769
12,Latin America,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),4000.0,1000.0,4500.0,6000.0,4000.0,3900.0,3375.0,2625.0,0.7777777777777778
12,Latin America,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),0.0,0.0,31080.0,0.0,0.0,6216.0,7770.0,-7770.0,-1.0
12,Latin America,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),0.0,0.0,40.0,0.0,0.0,8.0,10.0,-10.0,-1.0
12,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),0.0,0.0,777.0,0.0,0.0,155.4,194.25,-194.25,-1.0
12,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),0.0,0.0,777.0,0.0,0.0,155.4,194.25,-194.25,-1.0
12,Latin America,3 - Privada,d - Cuota,3 - d - Market Share (%),0.0,0.0,0.609,0.0,0.0,0.12179999999999999,0.15225,-0.15225,-1.0
12,Latin America,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),0.0,0.0,4.4,0.0,0.0,0.8800000000000001,1.1,-1.1,-1.0
