Año,Región,Canal,Tipo,Métrica,A,B,C,D,E,AVG,AVG_otros,diferencia,diferencia_porcentaje
10,Latin America,1 - Mayorista,e - Calidad,1 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
10,Latin America,1 - Mayorista,e - Calidad,1 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
10,Latin America,1 - Mayorista,f - Marketing,1 - f - Delivery Time (weeks),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
10,Latin America,1 - Mayorista,f - Marketing,1 - f - Retail Outlets,700.0,700.0,700.0,700.0,700.0,700.0,700.0,0.0,0.0
10,Latin America,1 - Mayorista,f - Marketing,1 - f - Retailer Support ($ per outlet),2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,0.0,0.0
10,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Advertising ($000s),7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0.0,0.0
10,Latin America,1 - Mayorista,g - Imagen,1 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
10,Latin America,1 - Mayorista,g - Imagen,1 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,Latin America,2 - Internet,a - Ingreso,2 - a - Retail Income ($000s),16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,16200.0,0.0,0.0
10,Latin America,2 - Internet,b - Precio,2 - b - Retail Price ($ per pair),72.0,72.0,72.0,72.0,72.0,72.0,72.0,0.0,0.0
10,Latin America,2 - Internet,c - Volumen,2 - c - Online Orders (000s),225.0,225.0,225.0,225.0,225.0,225.0,225.0,0.0,0.0
10,Latin America,2 - Internet,c - Volumen,2 - c - Pairs Sold (000s),225.0,225.0,225.0,225.0,225.0,225.0,225.0,0.0,0.0
10,Latin America,2 - Internet,d - Cuota,2 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
10,Latin America,2 - Internet,e - Calidad,2 - e - Model Availability,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
10,Latin America,2 - Internet,e - Calidad,2 - e - S/Q Rating (1 to 10 stars),4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
10,Latin America,2 - Internet,f - Marketing,2 - f - Free Shipping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,Latin America,2 - Internet,g - Imagen,2 - g - Brand Advertising ($000s),7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0.0,0.0
10,Latin America,2 - Internet,g - Imagen,2 - g - Brand Reputation (prior-year image),70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0
10,Latin America,2 - Internet,g - Imagen,2 - g - Celebrity Appeal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,Latin America,2 - Internet,g - Imagen,2 - g - Search Engine Advert. ($000s),4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0
10,Latin America,3 - Privada,a - Ingreso,3 - a - Offer Income ($000s),7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,0.0,0.0
10,Latin America,3 - Privada,b - Precio,3 - b - Offer Price (max = $40.00),37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0
10,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Offered (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
10,Latin America,3 - Privada,c - Volumen,3 - c - Pairs Sold (000s),200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0
10,Latin America,3 - Privada,d - Cuota,3 - d - Market Share (%),0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
10,Latin America,3 - Privada,e - Calidad,3 - e - S/Q Rating (min = 3.0 stars),3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
